Timestamp,Motion_Yaw,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,Throttle,Steer,Speed,Motion_Roll,Motion_Pitch,Gear,Motion_GForceVertical,Motion_GForceLongitudinal,Motion_GForceLateral,EngineTemp,EngineRPM,Brake,LapNumber
1612191249000000000,-0.0753609087122114,-15.184971759193822,93.19343366120991,-186.80273517809417,1,0.15789473684210525,304.3157894736842,-0.023902772582675282,0.023957766984638414,8,-0.006946751602778309,0.2281163287790198,-0.20861258298942917,90,10868.368421052632,0,2
1612191250000000000,-0.06664879042655229,71.06469049453736,93.25025749206543,-193.3275405883789,1,-0.2,311.35,-0.02155925938859582,0.021603876352310182,8,0.00717926756478846,0.1675810493528843,0.20071363408351317,90,11115.25,0,2
1612191251000000000,-0.055180471586553675,158.60236679880242,93.28519680625514,-198.5882463957134,0.5789473684210527,-0.15789473684210525,302.57894736842104,-0.022541239171435957,0.02250623075585616,8,-0.025712501541803295,-1.6381860422460657,0.11998352745936963,90,10789.157894736842,0.4107123048681962,2
1612191252000000000,0.033360259055993276,228.5879717375103,93.29518729762027,-201.3913020083779,0,-0.7368421052631579,201.1578947368421,-0.015974595824158506,0.016255403819837068,6.052631578947368,-0.02077260515407512,-2.730484573464645,1.4100386440557868,90,9015.842105263158,0.7594757958462364,2
1612191253000000000,0.5787374988198281,273.6539680480957,93.17889938354492,-190.20314712524413,0.240892693400383,-1,154.9,-0.020562796341255307,0.01425071358680725,5,0.17372775375843047,-0.15668356008827686,2.850951635837555,90,8375.25,0.017206549271941186,2
1612191254000000000,1.2175138526492648,300.13904825846356,93.85947291056316,-157.90053219265408,0.6447172164916992,-1,159.16666666666666,-0.035660040461354785,-0.011094616519080268,5,0.08636364894401696,0.36481914800565896,2.815212673611111,90,8702.444444444445,0,2
1612191255000000000,1.8057573636372883,302.825190226237,94.83758078681097,-113.38489362928603,0.9317043688562181,-1,171.61111111111111,-0.05513662948376603,-0.02783642874823676,5,0.13173114225113144,0.4331974796950817,2.7593230737580194,90,9358.055555555555,0,2
1612191256000000000,2.2740140318870545,279.442204284668,95.75971908569336,-69.89548263549804,1,-0.65,191,-0.03893354870378971,-0.04306033253669739,5,0.16275180247612298,0.9015273995697498,1.6337175577878953,90,10378.6,0,2
1612191257000000000,2.6169150503058183,235.24458152369448,97.57454882170025,-31.94518199719881,1,-0.42105263157894735,220.47368421052633,-0.013513467678996293,-0.02939989692286441,5.473684210526316,0.07216082013359196,0.6714729617692923,1.946472695783565,90,11092.526315789473,0,2
1612191258000000000,2.7034473419189453,177.90125314812911,99.89988507722553,-3.6894255751057674,1,0.3157894736842105,244.73684210526315,0.026163047620732533,0.008821594087701095,6,-0.06274540143969812,0.6252576802906237,-0.3378457942805988,90,11246.842105263158,0,2
1612191259000000000,2.346871827778063,119.17313063772102,102.16806311356395,32.465954529611686,1,1,257.8421052631579,0.024429344229008023,-0.005689909583643863,6.7894736842105265,0.0731778076457742,0.33355846844221415,-4.05057504302577,90,10764.526315789473,0,2
